name,link_id,osm_way_id,from_node_id,to_node_id,dir_flag,length,lanes,free_speed,capacity,link_type_name,link_type,geometry,allowed_uses,from_biway
South Packard Drive,149,5630444,996,1377,1,62.58090104263199,1,29,,unclassified,11,"LINESTRING (-111.9293027 33.4279796, -111.9293051 33.4285424)",bike;walk;auto,1
South Packard Drive,150,5630444,1377,996,1,62.58090104263199,1,29,,unclassified,11,"LINESTRING (-111.9293051 33.4285424, -111.9293027 33.4279796)",bike;walk;auto,1
South Packard Drive,151,5630444,1377,59,1,12.142618947623465,1,29,,unclassified,11,"LINESTRING (-111.9293051 33.4285424, -111.9293052 33.4285703, -111.9293057 33.4286516)",bike;walk;auto,1
South Packard Drive,152,5630444,59,1377,1,12.142618947623465,1,29,,unclassified,11,"LINESTRING (-111.9293057 33.4286516, -111.9293052 33.4285703, -111.9293051 33.4285424)",bike;walk;auto,1
East 8th Street,153,5636208,36,2462,1,177.98622812066736,1,30,,tertiary,5,"LINESTRING (-111.9262379 33.4209763, -111.9261191 33.4209521, -111.9243772 33.4205887)",bike;walk;auto,1
East 8th Street,154,5636208,2462,36,1,177.98622812066736,1,30,,tertiary,5,"LINESTRING (-111.9243772 33.4205887, -111.9261191 33.4209521, -111.9262379 33.4209763)",bike;walk;auto,1
East 8th Street,155,5636208,2462,2320,1,119.6904386829576,1,30,,tertiary,5,"LINESTRING (-111.9243772 33.4205887, -111.9242516 33.4205624, -111.9241712 33.4205457, -111.923925 33.4204935, -111.9231271 33.4203242)",bike;walk;auto,1
East 8th Street,156,5636208,2320,2462,1,119.69043868295759,1,30,,tertiary,5,"LINESTRING (-111.9231271 33.4203242, -111.923925 33.4204935, -111.9241712 33.4205457, -111.9242516 33.4205624, -111.9243772 33.4205887)",bike;walk;auto,1
East 8th Street,157,5636208,2320,493,1,27.92470922467984,1,30,,tertiary,5,"LINESTRING (-111.9231271 33.4203242, -111.9228355 33.4202623)",bike;walk;auto,1
East 8th Street,158,5636208,493,2320,1,27.92470922467984,1,30,,tertiary,5,"LINESTRING (-111.9228355 33.4202623, -111.9231271 33.4203242)",bike;walk;auto,1
East 8th Street,159,5636208,493,1967,1,161.9919170447215,1,30,,tertiary,5,"LINESTRING (-111.9228355 33.4202623, -111.9211439 33.4199033)",bike;walk;auto,1
East 8th Street,160,5636208,1967,493,1,161.9919170447215,1,30,,tertiary,5,"LINESTRING (-111.9211439 33.4199033, -111.9228355 33.4202623)",bike;walk;auto,1
East 8th Street,161,5636208,1967,1968,1,87.02850889258524,1,30,,tertiary,5,"LINESTRING (-111.9211439 33.4199033, -111.9206349 33.4197953, -111.9202301 33.419729)",bike;walk;auto,1
East 8th Street,162,5636208,1968,1967,1,87.02850889258524,1,30,,tertiary,5,"LINESTRING (-111.9202301 33.419729, -111.9206349 33.4197953, -111.9211439 33.4199033)",bike;walk;auto,1
East 8th Street,163,5636208,1968,1965,1,15.302240854139967,1,30,,tertiary,5,"LINESTRING (-111.9202301 33.419729, -111.9201469 33.4197154, -111.9200675 33.4197066)",bike;walk;auto,1
East 8th Street,164,5636208,1965,1968,1,15.302240854139967,1,30,,tertiary,5,"LINESTRING (-111.9200675 33.4197066, -111.9201469 33.4197154, -111.9202301 33.419729)",bike;walk;auto,1
East 8th Street,165,5636208,1965,1966,1,105.10991516718843,1,30,,tertiary,5,"LINESTRING (-111.9200675 33.4197066, -111.9189449 33.4195817)",bike;walk;auto,1
East 8th Street,166,5636208,1966,1965,1,105.10991516718843,1,30,,tertiary,5,"LINESTRING (-111.9189449 33.4195817, -111.9200675 33.4197066)",bike;walk;auto,1
East 8th Street,167,5636208,1966,2436,1,15.607574661845923,1,30,,tertiary,5,"LINESTRING (-111.9189449 33.4195817, -111.9187782 33.4195632)",bike;walk;auto,1
East 8th Street,168,5636208,2436,1966,1,15.607574661845923,1,30,,tertiary,5,"LINESTRING (-111.9187782 33.4195632, -111.9189449 33.4195817)",bike;walk;auto,1
East 8th Street,169,5636208,2436,2437,1,57.420206011703186,1,30,,tertiary,5,"LINESTRING (-111.9187782 33.4195632, -111.9184474 33.4195264, -111.9181661 33.4194884)",bike;walk;auto,1
East 8th Street,170,5636208,2437,2436,1,57.420206011703186,1,30,,tertiary,5,"LINESTRING (-111.9181661 33.4194884, -111.9184474 33.4195264, -111.9187782 33.4195632)",bike;walk;auto,1
East 8th Street,171,5636208,2437,2476,1,34.42068756498868,1,30,,tertiary,5,"LINESTRING (-111.9181661 33.4194884, -111.9178 33.4194389)",bike;walk;auto,1
East 8th Street,172,5636208,2476,2437,1,34.42068756498868,1,30,,tertiary,5,"LINESTRING (-111.9178 33.4194389, -111.9181661 33.4194884)",bike;walk;auto,1
South Forest Avenue,173,5640924,1501,245,1,10.921081150821713,1,15,,residential,6,"LINESTRING (-111.936655 33.4174833, -111.9366529 33.4173851)",bike;walk;auto,1
South Forest Avenue,174,5640924,245,1501,1,10.921081150821713,1,15,,residential,6,"LINESTRING (-111.9366529 33.4173851, -111.936655 33.4174833)",bike;walk;auto,1
South Forest Avenue,175,5640924,245,516,1,108.35491556872051,1,15,,residential,6,"LINESTRING (-111.9366529 33.4173851, -111.9366318 33.4164108)",bike;walk;auto,1
South Forest Avenue,176,5640924,516,245,1,108.35491556872051,1,15,,residential,6,"LINESTRING (-111.9366318 33.4164108, -111.9366529 33.4173851)",bike;walk;auto,1
South Forest Avenue,177,5640924,516,419,1,14.83584501777852,1,15,,residential,6,"LINESTRING (-111.9366318 33.4164108, -111.9366289 33.4162774)",bike;walk;auto,1
South Forest Avenue,178,5640924,419,516,1,14.83584501777852,1,15,,residential,6,"LINESTRING (-111.9366289 33.4162774, -111.9366318 33.4164108)",bike;walk;auto,1
South Forest Avenue,179,5640924,419,1502,1,7.951352764330408,1,15,,residential,6,"LINESTRING (-111.9366289 33.4162774, -111.9366276 33.4162059)",bike;walk;auto,1
South Forest Avenue,180,5640924,1502,419,1,7.951352764330408,1,15,,residential,6,"LINESTRING (-111.9366276 33.4162059, -111.9366289 33.4162774)",bike;walk;auto,1
South Forest Avenue,181,5640924,1502,416,1,8.029325177452703,1,15,,residential,6,"LINESTRING (-111.9366276 33.4162059, -111.9366262 33.4161337)",bike;walk;auto,1
South Forest Avenue,182,5640924,416,1502,1,8.029325177452703,1,15,,residential,6,"LINESTRING (-111.9366262 33.4161337, -111.9366276 33.4162059)",bike;walk;auto,1
South Forest Avenue,183,5640924,416,1751,1,79.65466710619387,1,15,,residential,6,"LINESTRING (-111.9366262 33.4161337, -111.9366235 33.4159544, -111.9366159 33.4154174)",bike;walk;auto,1
South Forest Avenue,184,5640924,1751,416,1,79.65466710619387,1,15,,residential,6,"LINESTRING (-111.9366159 33.4154174, -111.9366235 33.4159544, -111.9366262 33.4161337)",bike;walk;auto,1
South Forest Avenue,185,5640924,1751,178,1,37.14156619051492,1,15,,residential,6,"LINESTRING (-111.9366159 33.4154174, -111.9366121 33.4151484, -111.9366113 33.4150834)",bike;walk;auto,1
South Forest Avenue,186,5640924,178,1751,1,37.14156619051492,1,15,,residential,6,"LINESTRING (-111.9366113 33.4150834, -111.9366121 33.4151484, -111.9366159 33.4154174)",bike;walk;auto,1
South Forest Avenue,187,5640924,178,2477,1,9.274218868213076,1,15,,residential,6,"LINESTRING (-111.9366113 33.4150834, -111.9366102 33.415)",bike;walk;auto,1
South Forest Avenue,188,5640924,2477,178,1,9.274218868213076,1,15,,residential,6,"LINESTRING (-111.9366102 33.415, -111.9366113 33.4150834)",bike;walk;auto,1
West Howe Street,189,5640993,12,550,1,53.16363190251451,1,29,,residential,6,"LINESTRING (-111.944241 33.4168222, -111.9443327 33.4168225, -111.9448138 33.4168241)",bike;walk;auto,1
West Howe Street,190,5640993,550,12,1,53.16363190251451,1,29,,residential,6,"LINESTRING (-111.9448138 33.4168241, -111.9443327 33.4168225, -111.944241 33.4168222)",bike;walk;auto,1
West Howe Street,191,5640993,550,2478,1,17.281931471777874,1,29,,residential,6,"LINESTRING (-111.9448138 33.4168241, -111.945 33.4168248)",bike;walk;auto,1
West Howe Street,192,5640993,2478,550,1,17.281931471777874,1,29,,residential,6,"LINESTRING (-111.945 33.4168248, -111.9448138 33.4168241)",bike;walk;auto,1
East 10th Street,193,5643860,64,826,1,62.50865722676072,1,29,,residential,6,"LINESTRING (-111.9381178 33.419078, -111.9387912 33.4190679)",bike;walk;auto,1
East 10th Street,194,5643860,826,64,1,62.50865722676072,1,29,,residential,6,"LINESTRING (-111.9387912 33.4190679, -111.9381178 33.419078)",bike;walk;auto,1
East 10th Street,195,5643860,826,828,1,63.69664747814216,1,29,,residential,6,"LINESTRING (-111.9387912 33.4190679, -111.9394774 33.4190577)",bike;walk;auto,1
East 10th Street,196,5643860,828,826,1,63.69664747814216,1,29,,residential,6,"LINESTRING (-111.9394774 33.4190577, -111.9387912 33.4190679)",bike;walk;auto,1
East 10th Street,197,5643860,828,272,1,30.436701567679428,1,29,,residential,6,"LINESTRING (-111.9394774 33.4190577, -111.9396092 33.4190557, -111.9398053 33.4190582)",bike;walk;auto,1
East 10th Street,198,5643860,272,828,1,30.436701567679428,1,29,,residential,6,"LINESTRING (-111.9398053 33.4190582, -111.9396092 33.4190557, -111.9394774 33.4190577)",bike;walk;auto,1
East 10th Street,199,5643860,272,353,1,4.520540619989355,1,29,,residential,6,"LINESTRING (-111.9398053 33.4190582, -111.939854 33.4190575)",bike;walk;auto,1
East 10th Street,200,5643860,353,272,1,4.520540619989355,1,29,,residential,6,"LINESTRING (-111.939854 33.4190575, -111.9398053 33.4190582)",bike;walk;auto,1
East 10th Street,201,5643860,353,2373,1,3.777795765983093,1,29,,residential,6,"LINESTRING (-111.939854 33.4190575, -111.9398947 33.419057)",bike;walk;auto,1
East 10th Street,202,5643860,2373,353,1,3.777795765983093,1,29,,residential,6,"LINESTRING (-111.9398947 33.419057, -111.939854 33.4190575)",bike;walk;auto,1
East 10th Street,203,5643860,2373,2375,1,7.973537076082027,1,29,,residential,6,"LINESTRING (-111.9398947 33.419057, -111.9399806 33.4190558)",bike;walk;auto,1
East 10th Street,204,5643860,2375,2373,1,7.973537076082027,1,29,,residential,6,"LINESTRING (-111.9399806 33.4190558, -111.9398947 33.419057)",bike;walk;auto,1
East 10th Street,205,5643860,2375,250,1,4.399722827719896,1,29,,residential,6,"LINESTRING (-111.9399806 33.4190558, -111.940028 33.4190552)",bike;walk;auto,1
East 10th Street,206,5643860,250,2375,1,4.399722827719896,1,29,,residential,6,"LINESTRING (-111.940028 33.4190552, -111.9399806 33.4190558)",bike;walk;auto,1
West 6th Street,207,5654759,4,2460,1,38.64471630666611,1,29,,residential,6,"LINESTRING (-111.9443033 33.4243197, -111.9447197 33.4243219)",bike;walk;auto,1
West 6th Street,208,5654759,2460,4,1,38.64471630666611,1,29,,residential,6,"LINESTRING (-111.9447197 33.4243219, -111.9443033 33.4243197)",bike;walk;auto,1
West 6th Street,209,5654759,2460,2479,1,26.013735291753044,1,29,,residential,6,"LINESTRING (-111.9447197 33.4243219, -111.945 33.4243234)",bike;walk;auto,1
West 6th Street,210,5654759,2479,2460,1,26.013735291753044,1,29,,residential,6,"LINESTRING (-111.945 33.4243234, -111.9447197 33.4243219)",bike;walk;auto,1
South Myrtle Avenue,211,5658805,270,1871,1,8.308573106521294,1,29,,residential,6,"LINESTRING (-111.9381462 33.4218977, -111.9381443 33.4218328, -111.9381441 33.421823)",bike;walk;auto,1
South Myrtle Avenue,212,5658805,1871,270,1,8.308573106521294,1,29,,residential,6,"LINESTRING (-111.9381441 33.421823, -111.9381443 33.4218328, -111.9381462 33.4218977)",bike;walk;auto,1
South Myrtle Avenue,213,5658805,1871,2175,1,67.4363316978981,1,29,,residential,6,"LINESTRING (-111.9381441 33.421823, -111.9381352 33.4213307, -111.9381331 33.4212166)",bike;walk;auto,1
South Myrtle Avenue,214,5658805,2175,1871,1,67.4363316978981,1,29,,residential,6,"LINESTRING (-111.9381331 33.4212166, -111.9381352 33.4213307, -111.9381441 33.421823)",bike;walk;auto,1
South Myrtle Avenue,215,5658805,2175,537,1,77.2337298489331,1,29,,residential,6,"LINESTRING (-111.9381331 33.4212166, -111.9381205 33.4205221)",bike;walk;auto,1
South Myrtle Avenue,216,5658805,537,2175,1,77.2337298489331,1,29,,residential,6,"LINESTRING (-111.9381205 33.4205221, -111.9381331 33.4212166)",bike;walk;auto,1
South Myrtle Avenue,217,5658805,537,2350,1,93.15071844145413,1,29,,residential,6,"LINESTRING (-111.9381205 33.4205221, -111.9381166 33.4203044, -111.9381172 33.4196844)",bike;walk;auto,1
South Myrtle Avenue,218,5658805,2350,537,1,93.15071844145413,1,29,,residential,6,"LINESTRING (-111.9381172 33.4196844, -111.9381166 33.4203044, -111.9381205 33.4205221)",bike;walk;auto,1
South Myrtle Avenue,219,5658805,2350,1517,1,61.46857296591232,1,29,,residential,6,"LINESTRING (-111.9381172 33.4196844, -111.9381177 33.4191316)",bike;walk;auto,1
South Myrtle Avenue,220,5658805,1517,2350,1,61.46857296591232,1,29,,residential,6,"LINESTRING (-111.9381177 33.4191316, -111.9381172 33.4196844)",bike;walk;auto,1
South Myrtle Avenue,221,5658805,1517,64,1,5.960055294349157,1,29,,residential,6,"LINESTRING (-111.9381177 33.4191316, -111.9381178 33.419078)",bike;walk;auto,1
South Myrtle Avenue,222,5658805,64,1517,1,5.960055294349157,1,29,,residential,6,"LINESTRING (-111.9381178 33.419078, -111.9381177 33.4191316)",bike;walk;auto,1
South College Avenue,223,5660964,61,427,1,18.3492637666533,1,29,,tertiary,5,"LINESTRING (-111.9349278 33.4254396, -111.9349717 33.4252787)",bike;walk;auto,1
South College Avenue,224,5660964,427,61,1,18.3492637666533,1,29,,tertiary,5,"LINESTRING (-111.9349717 33.4252787, -111.9349278 33.4254396)",bike;walk;auto,1
South College Avenue,225,5660964,427,1449,1,98.21008160950406,1,29,,tertiary,5,"LINESTRING (-111.9349717 33.4252787, -111.9349838 33.4248448, -111.9349808 33.4243956)",bike;walk;auto,1
South College Avenue,226,5660964,1449,427,1,98.21008160950406,1,29,,tertiary,5,"LINESTRING (-111.9349808 33.4243956, -111.9349838 33.4248448, -111.9349717 33.4252787)",bike;walk;auto,1
South College Avenue,227,5660964,1449,74,1,6.782896874122055,1,29,,tertiary,5,"LINESTRING (-111.9349808 33.4243956, -111.9349809 33.4243346)",bike;walk;auto,1
South College Avenue,228,5660964,74,1449,1,6.782896874122055,1,29,,tertiary,5,"LINESTRING (-111.9349809 33.4243346, -111.9349808 33.4243956)",bike;walk;auto,1
South College Avenue,229,5660964,74,1452,1,8.252171833568461,1,29,,tertiary,5,"LINESTRING (-111.9349809 33.4243346, -111.9349826 33.4242604)",bike;walk;auto,1
South College Avenue,230,5660964,1452,74,1,8.252171833568461,1,29,,tertiary,5,"LINESTRING (-111.9349826 33.4242604, -111.9349809 33.4243346)",bike;walk;auto,1
South College Avenue,231,5660964,1452,1700,1,85.44472233520834,1,29,,tertiary,5,"LINESTRING (-111.9349826 33.4242604, -111.9349897 33.423492)",bike;walk;auto,1
South College Avenue,232,5660964,1700,1452,1,85.44472233520834,1,29,,tertiary,5,"LINESTRING (-111.9349897 33.423492, -111.9349826 33.4242604)",bike;walk;auto,1
South College Avenue,233,5660964,1700,1454,1,12.565441412673898,1,29,,tertiary,5,"LINESTRING (-111.9349897 33.423492, -111.9349908 33.423379)",bike;walk;auto,1
South College Avenue,234,5660964,1454,1700,1,12.565441412673898,1,29,,tertiary,5,"LINESTRING (-111.9349908 33.423379, -111.9349897 33.423492)",bike;walk;auto,1
South College Avenue,235,5660964,1454,1703,1,9.118215793350048,1,29,,tertiary,5,"LINESTRING (-111.9349908 33.423379, -111.9349911 33.4233422, -111.9349907 33.423297)",bike;walk;auto,1
South College Avenue,236,5660964,1703,1454,1,9.118215793350048,1,29,,tertiary,5,"LINESTRING (-111.9349907 33.423297, -111.9349911 33.4233422, -111.9349908 33.423379)",bike;walk;auto,1
South College Avenue,237,5660964,1703,66,1,9.31843063093047,1,29,,tertiary,5,"LINESTRING (-111.9349907 33.423297, -111.9349899 33.4232132)",bike;walk;auto,1
South College Avenue,238,5660964,66,1703,1,9.31843063093047,1,29,,tertiary,5,"LINESTRING (-111.9349899 33.4232132, -111.9349907 33.423297)",bike;walk;auto,1
South College Avenue,239,5660964,66,1457,1,7.0843083926941794,1,29,,tertiary,5,"LINESTRING (-111.9349899 33.4232132, -111.9349885 33.4231495)",bike;walk;auto,1
South College Avenue,240,5660964,1457,66,1,7.0843083926941794,1,29,,tertiary,5,"LINESTRING (-111.9349885 33.4231495, -111.9349899 33.4232132)",bike;walk;auto,1
South College Avenue,241,5660964,1457,1463,1,60.03318073403324,1,29,,tertiary,5,"LINESTRING (-111.9349885 33.4231495, -111.9349766 33.4226097)",bike;walk;auto,1
South College Avenue,242,5660964,1463,1457,1,60.03318073403324,1,29,,tertiary,5,"LINESTRING (-111.9349766 33.4226097, -111.9349885 33.4231495)",bike;walk;auto,1
South College Avenue,243,5660964,1463,336,1,59.72870647030231,1,29,,tertiary,5,"LINESTRING (-111.9349766 33.4226097, -111.9349474 33.4220731)",bike;walk;auto,1
South College Avenue,244,5660964,336,1463,1,59.72870647030231,1,29,,tertiary,5,"LINESTRING (-111.9349474 33.4220731, -111.9349766 33.4226097)",bike;walk;auto,1
South College Avenue,245,5660964,336,55,1,7.671717027518506,1,29,,tertiary,5,"LINESTRING (-111.9349474 33.4220731, -111.9349431 33.4220042)",bike;walk;auto,1
South College Avenue,246,5660964,55,336,1,7.671717027518506,1,29,,tertiary,5,"LINESTRING (-111.9349431 33.4220042, -111.9349474 33.4220731)",bike;walk;auto,1
West 12th Street,247,5662409,53,149,1,55.13253492228003,1,29,,residential,6,"LINESTRING (-111.9399894 33.4162047, -111.9405834 33.4162013)",bike;walk;auto,1
West 12th Street,248,5662409,149,53,1,55.13253492228003,1,29,,residential,6,"LINESTRING (-111.9405834 33.4162013, -111.9399894 33.4162047)",bike;walk;auto,1
West 12th Street,249,5662409,149,23,1,57.69367356651979,1,29,,residential,6,"LINESTRING (-111.9405834 33.4162013, -111.941205 33.416204)",bike;walk;auto,1
West 12th Street,250,5662409,23,149,1,57.69367356651979,1,29,,residential,6,"LINESTRING (-111.941205 33.416204, -111.9405834 33.4162013)",bike;walk;auto,1
West 12th Street,251,5662409,23,158,1,57.18551776030558,1,29,,residential,6,"LINESTRING (-111.941205 33.416204, -111.941821 33.4161933)",bike;walk;auto,1
West 12th Street,252,5662409,158,23,1,57.18551776030558,1,29,,residential,6,"LINESTRING (-111.941821 33.4161933, -111.941205 33.416204)",bike;walk;auto,1
West 12th Street,253,5662409,158,24,1,58.64048436367199,1,29,,residential,6,"LINESTRING (-111.941821 33.4161933, -111.9424528 33.4161904)",bike;walk;auto,1
West 12th Street,254,5662409,24,158,1,58.64048436367199,1,29,,residential,6,"LINESTRING (-111.9424528 33.4161904, -111.941821 33.4161933)",bike;walk;auto,1
West 12th Street,255,5662410,13,549,1,53.210277313875366,1,29,,residential,6,"LINESTRING (-111.9442403 33.4160678, -111.9448136 33.4160691)",bike;walk;auto,1
West 12th Street,256,5662410,549,13,1,53.210277313875366,1,29,,residential,6,"LINESTRING (-111.9448136 33.4160691, -111.9442403 33.4160678)",bike;walk;auto,1
West 12th Street,257,5662410,549,2480,1,17.300558527782414,1,29,,residential,6,"LINESTRING (-111.9448136 33.4160691, -111.945 33.4160696)",bike;walk;auto,1
West 12th Street,258,5662410,2480,549,1,17.300558527782414,1,29,,residential,6,"LINESTRING (-111.945 33.4160696, -111.9448136 33.4160691)",bike;walk;auto,1
East Lemon Street,259,5663937,233,232,1,8.619999270516931,1,29,,residential,6,"LINESTRING (-111.9370673 33.4162376, -111.9369754 33.4162264)",bike;walk;auto,1
East Lemon Street,260,5663937,232,233,1,8.619999270516931,1,29,,residential,6,"LINESTRING (-111.9369754 33.4162264, -111.9370673 33.4162376)",bike;walk;auto,1
East Lemon Street,261,5663937,232,418,1,24.573439529981343,1,29,,residential,6,"LINESTRING (-111.9369754 33.4162264, -111.9368855 33.4162192, -111.9367114 33.41621)",bike;walk;auto,1
East Lemon Street,262,5663937,418,232,1,24.573439529981343,1,29,,residential,6,"LINESTRING (-111.9367114 33.41621, -111.9368855 33.4162192, -111.9369754 33.4162264)",bike;walk;auto,1
East Lemon Street,263,5663937,418,1502,1,7.79112358532072,1,29,,residential,6,"LINESTRING (-111.9367114 33.41621, -111.9366276 33.4162059)",bike;walk;auto,1
